Comment	CreateTimeStamp	Type	videoID	videoTitle
I love penny	2018-09-20T14:18:07.000Z	Comment	mPO8EZzajfs	The Big Bang Theory - Best of Penny - All Seasons Part 1
i dont know why but the funniest thing said in the programme for me was said by penny when raj was not taking money from is family and was trying to find ways turn earn money penny said to him if you really want to earn some money i will pay you to burn that jacket your wearing that had me in stitches	2018-09-05T21:09:58.000Z	Comment	mPO8EZzajfs	The Big Bang Theory - Best of Penny - All Seasons Part 1
Oigan penny es amanda bynes	2018-09-05T06:18:01.000Z	Comment	mPO8EZzajfs	The Big Bang Theory - Best of Penny - All Seasons Part 1
she is so fucking hot	2018-08-01T21:17:23.000Z	Comment	mPO8EZzajfs	The Big Bang Theory - Best of Penny - All Seasons Part 1
And now i realised penny is weird in her own way	2018-07-11T12:08:58.000Z	Comment	mPO8EZzajfs	The Big Bang Theory - Best of Penny - All Seasons Part 1
Ok thank you	2018-11-10T19:47:21.000Z	Reply	mPO8EZzajfs	The Big Bang Theory Best of Penny All Seasons Part
super unicorn well since marrying Leonard her current name is Penny Hofstader no one knows what her maiden name is	2018-11-10T19:40:44.000Z	Reply	mPO8EZzajfs	The Big Bang Theory Best of Penny All Seasons Part
Couple goals	2018-10-22T19:17:32.000Z	Reply	mPO8EZzajfs	The Big Bang Theory Best of Penny All Seasons Part
I came here for	2018-12-06T05:48:04.000Z	Comment	TQzzyq5-8wg	"""Howard all flirting with penny"" The big bang theory | Part 2"
Oh those good moments that made the show If only they could bring of it to the last or seasons	2018-12-06T02:32:19.000Z	Comment	TQzzyq5-8wg	"""Howard all flirting with penny"" The big bang theory | Part 2"
when a girls biceps are bigger than her boobs not unterested	2018-12-06T01:44:44.000Z	Comment	TQzzyq5-8wg	"""Howard all flirting with penny"" The big bang theory | Part 2"
Wtf is that animal voice when the videos end Is that subhuman indian Holy shit you animals should not speak openly	2018-12-05T17:20:19.000Z	Comment	TQzzyq5-8wg	"""Howard all flirting with penny"" The big bang theory | Part 2"
If Howard did get it on with Penny then do you think he fucked her with his nose Most jews have gargantuan noses that would give Pinnochio an inferiority complex I m also assuming that with a circumcised dick a jews nose would definitely be bigger than his dick too Penny on the other hand is such a whore that I m pretty sure she s been nose fucked fist fucked and even foot fucked There s probably not a lot that hasn t been up her cunt and I m not talking about the entire population of Omaha and Pasadena either	2018-12-05T16:42:29.000Z	Comment	TQzzyq5-8wg	"""Howard all flirting with penny"" The big bang theory | Part 2"
Was the last please subscribe part seriously in Hindi	2018-12-05T04:32:47.000Z	Comment	TQzzyq5-8wg	"""Howard all flirting with penny"" The big bang theory | Part 2"
This should be called howard all flirting moment but not all whit penny	2018-12-05T02:04:59.000Z	Comment	TQzzyq5-8wg	"""Howard all flirting with penny"" The big bang theory | Part 2"
Though this was Howard flirting with Penny minutes in and it s all Ben Howard hitting on some other girl get your shit straight	2018-12-05T01:47:10.000Z	Comment	TQzzyq5-8wg	"""Howard all flirting with penny"" The big bang theory | Part 2"
Raj Ah Patel good man	2018-12-05T01:43:13.000Z	Comment	TQzzyq5-8wg	"""Howard all flirting with penny"" The big bang theory | Part 2"
Ah Patel good man	2018-12-05T00:51:59.000Z	Comment	TQzzyq5-8wg	"""Howard all flirting with penny"" The big bang theory | Part 2"
Sometimes you just look and BAM Howard Wolowitz lol	2018-12-05T00:14:19.000Z	Comment	TQzzyq5-8wg	"""Howard all flirting with penny"" The big bang theory | Part 2"
I don t think he flirts more like perving	2018-12-04T19:55:33.000Z	Comment	TQzzyq5-8wg	"""Howard all flirting with penny"" The big bang theory | Part 2"
the best of howard flirting	2018-12-04T18:47:15.000Z	Comment	TQzzyq5-8wg	"""Howard all flirting with penny"" The big bang theory | Part 2"
Howard is Human Resources worst nightmare	2018-12-04T17:43:09.000Z	Comment	TQzzyq5-8wg	"""Howard all flirting with penny"" The big bang theory | Part 2"
Howard was the pervert they had to have	2018-12-04T15:16:08.000Z	Comment	TQzzyq5-8wg	"""Howard all flirting with penny"" The big bang theory | Part 2"
Howard was the funniest after Sheldon Cooper	2018-12-04T13:51:54.000Z	Comment	TQzzyq5-8wg	"""Howard all flirting with penny"" The big bang theory | Part 2"
this is supposed to what impress me	2018-12-04T09:14:04.000Z	Comment	TQzzyq5-8wg	"""Howard all flirting with penny"" The big bang theory | Part 2"
waste more time though	2018-12-04T09:13:09.000Z	Comment	TQzzyq5-8wg	"""Howard all flirting with penny"" The big bang theory | Part 2"
it wasn t too late to do anything five years ago	2018-12-04T09:10:54.000Z	Comment	TQzzyq5-8wg	"""Howard all flirting with penny"" The big bang theory | Part 2"
Listen dick listen Go and fuck yourself Fucking Retarded	2018-12-05T17:25:57.000Z	Reply	TQzzyq5-8wg	Howard all flirting with penny The big bang theory Part
Ankit Chaubey ok bro noted	2018-12-05T17:28:46.000Z	Reply	TQzzyq5-8wg	Howard all flirting with penny The big bang theory Part
sakth bros Haha par bhai ye angrezon ka content hai na English mein hoga toh jyaada log subscribe karenge na	2018-12-05T12:44:35.000Z	Reply	TQzzyq5-8wg	Howard all flirting with penny The big bang theory Part
Koi na agli waar punjabi ch paavaga No worries next time I gonna upload it in punjabi	2018-12-05T09:51:11.000Z	Reply	TQzzyq5-8wg	Howard all flirting with penny The big bang theory Part
Antoine How could you say that Howard Wolowitz NEVER shown himself to be pervert That is very pathetic	2018-12-05T14:18:47.000Z	Reply	TQzzyq5-8wg	Howard all flirting with penny The big bang theory Part
y kno the blues devil could always NOT be on everyone s side	2018-11-26T11:55:08.000Z	Comment	MMemhHNVMqI	The Big Bang Theory - Sabotaging Amy's Career (S12E05)
mine or anyone who could have benefited BestServed	2018-11-26T11:26:54.000Z	Comment	MMemhHNVMqI	The Big Bang Theory - Sabotaging Amy's Career (S12E05)
pushes the button	2018-11-26T11:26:23.000Z	Comment	MMemhHNVMqI	The Big Bang Theory - Sabotaging Amy's Career (S12E05)
Season and I m still easily laughing I m gonna miss BBT terribly much	2018-11-20T10:44:09.000Z	Comment	MMemhHNVMqI	The Big Bang Theory - Sabotaging Amy's Career (S12E05)
I like how people are acting as if these are REAL people	2018-11-20T05:57:31.000Z	Comment	MMemhHNVMqI	The Big Bang Theory - Sabotaging Amy's Career (S12E05)
I looked up the theory of asymmetry theory and it deals with finances	2018-11-15T00:30:32.000Z	Comment	MMemhHNVMqI	The Big Bang Theory - Sabotaging Amy's Career (S12E05)
How is this scene funny to the audience I was in shock that he did that to Amy Probably they were forced to laugh Man he s gonna cost her her job	2018-11-11T17:40:03.000Z	Comment	MMemhHNVMqI	The Big Bang Theory - Sabotaging Amy's Career (S12E05)
I stopped watching around season because the show had become un funny But after watching some clips from season it seems like it s become somewhat amusing again Not saying it s on the same level of seasons but its a lot more bearable than None derogatory and belittling comments would be greatly appreciated thanks	2018-11-08T19:50:39.000Z	Comment	MMemhHNVMqI	The Big Bang Theory - Sabotaging Amy's Career (S12E05)
Fucking idiots getting annoyed about sheldon Wtf	2018-11-08T04:59:49.000Z	Comment	MMemhHNVMqI	The Big Bang Theory - Sabotaging Amy's Career (S12E05)
What really funny is that over the course of the show sheldon went from an ass to misunderatanding back to an ass	2018-11-07T16:17:19.000Z	Comment	MMemhHNVMqI	The Big Bang Theory - Sabotaging Amy's Career (S12E05)
I must say I do not enjoy our talks	2018-11-07T03:52:31.000Z	Comment	MMemhHNVMqI	The Big Bang Theory - Sabotaging Amy's Career (S12E05)
So many angry people here forgetting its a comedy not reallife	2018-11-05T23:24:25.000Z	Comment	MMemhHNVMqI	The Big Bang Theory - Sabotaging Amy's Career (S12E05)
With Penny penny	2018-11-05T17:52:40.000Z	Comment	MMemhHNVMqI	The Big Bang Theory - Sabotaging Amy's Career (S12E05)
sheldon s mom and amy and leonard are all saints	2018-11-05T17:47:52.000Z	Comment	MMemhHNVMqI	The Big Bang Theory - Sabotaging Amy's Career (S12E05)
Is it not over of marriage couples become divorced	2018-11-05T04:17:29.000Z	Comment	MMemhHNVMqI	The Big Bang Theory - Sabotaging Amy's Career (S12E05)
Divorce him	2018-11-05T03:49:04.000Z	Comment	MMemhHNVMqI	The Big Bang Theory - Sabotaging Amy's Career (S12E05)
Wow	2018-11-04T21:44:40.000Z	Comment	MMemhHNVMqI	The Big Bang Theory - Sabotaging Amy's Career (S12E05)
One step forward and thirty seven steps backwards	2018-11-04T14:46:10.000Z	Comment	MMemhHNVMqI	The Big Bang Theory - Sabotaging Amy's Career (S12E05)
Vineet Honkan Tf	2018-11-20T21:06:24.000Z	Reply	MMemhHNVMqI	The Big Bang Theory Sabotaging Amy s Career S E
Poor Bernie XD	2018-12-05T04:56:53.000Z	Comment	zL4RTKFpEpU	The Big Bang Theory - The VCR Illumination (Sneak Peek 1)
I see that DCEU Batman Shirt	2018-12-05T02:23:02.000Z	Comment	zL4RTKFpEpU	The Big Bang Theory - The VCR Illumination (Sneak Peek 1)
Amy is the girl i would love and worship She does everything for her man yet she imposes her will Perfect	2018-12-06T02:13:40.000Z	Comment	h5ul7m_0qeg	The Big Bang Theory - Best of Amy & Sheldon
Los prefiero en latino	2018-12-06T00:03:13.000Z	Comment	h5ul7m_0qeg	The Big Bang Theory - Best of Amy & Sheldon
Driving whiskey	2018-12-05T19:48:50.000Z	Comment	h5ul7m_0qeg	The Big Bang Theory - Best of Amy & Sheldon
Amy is no actress she is batshit crazy and stupid in real ife	2018-12-05T03:23:46.000Z	Comment	h5ul7m_0qeg	The Big Bang Theory - Best of Amy & Sheldon
Amy was a robot before now she normal	2018-12-04T03:57:05.000Z	Comment	h5ul7m_0qeg	The Big Bang Theory - Best of Amy & Sheldon
Wait Sheldon will say mathematics but won t say maths correctly	2018-12-03T23:20:55.000Z	Comment	h5ul7m_0qeg	The Big Bang Theory - Best of Amy & Sheldon
If Sheldon was really smart he wouldn t get a console he would get a desktop gaming pc	2018-12-02T21:48:53.000Z	Comment	h5ul7m_0qeg	The Big Bang Theory - Best of Amy & Sheldon
Michelle Obama is a man	2018-12-02T19:06:39.000Z	Comment	h5ul7m_0qeg	The Big Bang Theory - Best of Amy & Sheldon
Why does she never make eye contact when she s on video chat	2018-12-02T15:07:03.000Z	Comment	h5ul7m_0qeg	The Big Bang Theory - Best of Amy & Sheldon
leanord I am sorry I am still trying to work on defecting Clark Maxwell that perfect way dump Sheldon s theoretical physics	2018-12-02T09:30:04.000Z	Comment	h5ul7m_0qeg	The Big Bang Theory - Best of Amy & Sheldon
Tiara	2018-12-02T06:24:58.000Z	Comment	h5ul7m_0qeg	The Big Bang Theory - Best of Amy & Sheldon
Tiara	2018-12-02T06:24:51.000Z	Comment	h5ul7m_0qeg	The Big Bang Theory - Best of Amy & Sheldon
I absolutely love Amy Farrah Fowler	2018-12-01T18:10:12.000Z	Comment	h5ul7m_0qeg	The Big Bang Theory - Best of Amy & Sheldon
I m going to say Amy is probably the best lay out of the lot	2018-12-01T12:02:22.000Z	Comment	h5ul7m_0qeg	The Big Bang Theory - Best of Amy & Sheldon
Is nobody else irritated by the way how people on the other end of video calls turn their heads to face the person they talk to Like wtf that s not how video calls work and you know it	2018-11-30T18:56:59.000Z	Comment	h5ul7m_0qeg	The Big Bang Theory - Best of Amy & Sheldon
Wait they changed her mother	2018-11-30T13:30:04.000Z	Comment	h5ul7m_0qeg	The Big Bang Theory - Best of Amy & Sheldon
Capuchin monkeys	2018-11-30T03:44:14.000Z	Comment	h5ul7m_0qeg	The Big Bang Theory - Best of Amy & Sheldon
WITHOUT YOU TO MAKE A CASE TO THE PHYSICS DEPARTMENT OMG THAT WAS MY FAOVRITE PART I LOVE MAKING CASES TO PHYSICS DEPARTMENTS LOOOOOOOOOOOOOOOL DEAD YO BRUH	2018-11-28T21:54:36.000Z	Comment	h5ul7m_0qeg	The Big Bang Theory - Best of Amy & Sheldon
Sheldon is a coward	2018-11-27T15:03:53.000Z	Comment	h5ul7m_0qeg	The Big Bang Theory - Best of Amy & Sheldon
Her mother is different in the newer episodes	2018-11-27T07:59:02.000Z	Comment	h5ul7m_0qeg	The Big Bang Theory - Best of Amy & Sheldon
come on Leonard I m spoon feeding this to you hahaha	2018-12-02T04:32:58.000Z	Comment	C8lMW0MODFs	Game Night - Pictionary (Guys vs Girls) ~ The Big Bang Theory ~
hahahaha	2018-12-02T04:30:57.000Z	Comment	C8lMW0MODFs	Game Night - Pictionary (Guys vs Girls) ~ The Big Bang Theory ~
hahahhahaha	2018-12-01T19:18:41.000Z	Comment	C8lMW0MODFs	Game Night - Pictionary (Guys vs Girls) ~ The Big Bang Theory ~
Relax We got time This is so fun	2018-12-01T00:20:32.000Z	Comment	C8lMW0MODFs	Game Night - Pictionary (Guys vs Girls) ~ The Big Bang Theory ~
Wow Sheldon really likes to complicate things	2018-11-28T05:37:36.000Z	Comment	C8lMW0MODFs	Game Night - Pictionary (Guys vs Girls) ~ The Big Bang Theory ~
White board Pen Seeing Leonard and Sheldon lose pictionary game PRICELESS P S I Penny s reactions throughout the game	2018-11-27T05:22:53.000Z	Comment	C8lMW0MODFs	Game Night - Pictionary (Guys vs Girls) ~ The Big Bang Theory ~
Who is Sheldon Cooper	2018-11-26T09:24:02.000Z	Comment	C8lMW0MODFs	Game Night - Pictionary (Guys vs Girls) ~ The Big Bang Theory ~
oh I dunno cAspEr tHe aLcOhOlIc gHosT	2018-11-23T12:31:14.000Z	Comment	C8lMW0MODFs	Game Night - Pictionary (Guys vs Girls) ~ The Big Bang Theory ~
Sheldon is such a f ing idiot and a dimwitted son of a bitch when it comes to games like this or anything related to it It s all his fault that he and Leonard lost every game Because he always has so much science logic and high thinking in his head that he cannot even think about anything that is related to stuff regarding low intelligence It s also his fault because he s completely anti social who is quite social and knows stuff like it And he also tends to blame everybody for what he does wrong and he says that nothing is ever his fault He s a c t and a piece of shit I m SO glad Leonard doesn t live with him anymore It would ve been better if it was Leonard and Penny versus Sheldon and Amy because then the former couple would win	2018-11-20T03:21:13.000Z	Comment	C8lMW0MODFs	Game Night - Pictionary (Guys vs Girls) ~ The Big Bang Theory ~
Leonard is so dumb Sheldon was basically spoon feeding him the answers	2018-11-19T08:56:34.000Z	Comment	C8lMW0MODFs	Game Night - Pictionary (Guys vs Girls) ~ The Big Bang Theory ~
Penny get it Yeah only after I eliminated all the abvious answers Hhhhhhhh OMG	2018-11-18T16:57:17.000Z	Comment	C8lMW0MODFs	Game Night - Pictionary (Guys vs Girls) ~ The Big Bang Theory ~
I love these people	2018-11-18T01:53:51.000Z	Comment	C8lMW0MODFs	Game Night - Pictionary (Guys vs Girls) ~ The Big Bang Theory ~
Once again unbelievable ya once again I know My favourite shenny line	2018-11-17T07:21:17.000Z	Comment	C8lMW0MODFs	Game Night - Pictionary (Guys vs Girls) ~ The Big Bang Theory ~
Casper the alcoholic ghost who went in the solar system while eating sausages	2018-11-14T21:44:11.000Z	Comment	C8lMW0MODFs	Game Night - Pictionary (Guys vs Girls) ~ The Big Bang Theory ~
this clip is too funny	2018-11-11T20:05:14.000Z	Comment	C8lMW0MODFs	Game Night - Pictionary (Guys vs Girls) ~ The Big Bang Theory ~
What season was it	2018-11-11T14:03:12.000Z	Comment	C8lMW0MODFs	Game Night - Pictionary (Guys vs Girls) ~ The Big Bang Theory ~
once again i know	2018-11-11T04:55:52.000Z	Comment	C8lMW0MODFs	Game Night - Pictionary (Guys vs Girls) ~ The Big Bang Theory ~
I just love penny s acting	2018-11-09T19:02:02.000Z	Comment	C8lMW0MODFs	Game Night - Pictionary (Guys vs Girls) ~ The Big Bang Theory ~
ohh my fuck	2018-11-05T12:04:43.000Z	Comment	C8lMW0MODFs	Game Night - Pictionary (Guys vs Girls) ~ The Big Bang Theory ~
i dont know but google search The Re Entry Minimization and it should tell you the season and episode	2018-11-14T18:04:04.000Z	Reply	C8lMW0MODFs	Game Night Pictionary Guys vs Girls The Big Bang Theory
if im fired get out of my office	2018-11-29T14:12:30.000Z	Comment	ehaauFgzOSk	The Big Bang Theory - Raj's Selective Mutism Returns (S12E08)
Poor Raj first he couldn t talk to girls then they said he was feminine and much into men then they give him a girl who looks like a man not to mention years of racial abuse cunningly disguised as humour for all the gullible idiots in the audience who can t see through the BS that s been inflicted on the actor playing Raj	2018-11-16T06:34:11.000Z	Comment	ehaauFgzOSk	The Big Bang Theory - Raj's Selective Mutism Returns (S12E08)
Wemon can be bad at sex too Noooo	2018-11-15T18:43:50.000Z	Comment	ehaauFgzOSk	The Big Bang Theory - Raj's Selective Mutism Returns (S12E08)
I don t get this Raj has had sex with the most girls in this show You re telling me that this whole time he s been bad in bed Not buying it	2018-11-15T15:26:59.000Z	Comment	ehaauFgzOSk	The Big Bang Theory - Raj's Selective Mutism Returns (S12E08)
Is selective mutism seriois IRL	2018-11-15T12:41:01.000Z	Comment	ehaauFgzOSk	The Big Bang Theory - Raj's Selective Mutism Returns (S12E08)
Leonard looks so old	2018-11-15T01:22:14.000Z	Comment	ehaauFgzOSk	The Big Bang Theory - Raj's Selective Mutism Returns (S12E08)
Anu has big hands	2018-11-15T01:14:34.000Z	Comment	ehaauFgzOSk	The Big Bang Theory - Raj's Selective Mutism Returns (S12E08)
Why is he nervouus with this crocodile	2018-11-14T14:59:23.000Z	Comment	ehaauFgzOSk	The Big Bang Theory - Raj's Selective Mutism Returns (S12E08)
Right god shows not real these characters are not real it s all scripted I want a proper show were everyone gets pissed shit face stoned or goes for coffee this TBBT Is not real	2018-11-14T08:18:12.000Z	Comment	ehaauFgzOSk	The Big Bang Theory - Raj's Selective Mutism Returns (S12E08)
Oh hell no	2018-11-14T05:08:51.000Z	Comment	ehaauFgzOSk	The Big Bang Theory - Raj's Selective Mutism Returns (S12E08)
to all the geniuses who comment Do u know that the show exists primarily to make money	2018-11-14T00:21:37.000Z	Comment	ehaauFgzOSk	The Big Bang Theory - Raj's Selective Mutism Returns (S12E08)
Is there any website I can watch this on I don t have CBS in my country	2018-11-13T20:43:49.000Z	Comment	ehaauFgzOSk	The Big Bang Theory - Raj's Selective Mutism Returns (S12E08)
Awwww no way	2018-11-13T17:33:45.000Z	Comment	ehaauFgzOSk	The Big Bang Theory - Raj's Selective Mutism Returns (S12E08)
Of Course they re gonna bring all the Old stuff up it s the last Season folks You have to be reminded of everything that happened in the past because you are too stupid to memorize it	2018-11-13T17:14:37.000Z	Comment	ehaauFgzOSk	The Big Bang Theory - Raj's Selective Mutism Returns (S12E08)
Damn retcons	2018-11-13T15:39:37.000Z	Comment	ehaauFgzOSk	The Big Bang Theory - Raj's Selective Mutism Returns (S12E08)
Anu isn t pretty at all	2018-11-13T08:23:15.000Z	Comment	ehaauFgzOSk	The Big Bang Theory - Raj's Selective Mutism Returns (S12E08)
Raj just gave me anxiety	2018-11-13T07:45:41.000Z	Comment	ehaauFgzOSk	The Big Bang Theory - Raj's Selective Mutism Returns (S12E08)
Poor baby He just can t catch a break on that mental and emotional roller coaster he s stuck on XD	2018-11-13T06:51:40.000Z	Comment	ehaauFgzOSk	The Big Bang Theory - Raj's Selective Mutism Returns (S12E08)
Anu looks like a cow	2018-11-13T03:19:41.000Z	Comment	ehaauFgzOSk	The Big Bang Theory - Raj's Selective Mutism Returns (S12E08)
I love how penny is still there for all the guys when they need her whether its fishing with Howard or Rajs woman issues ps love anu and raj	2018-11-13T02:52:47.000Z	Comment	ehaauFgzOSk	The Big Bang Theory - Raj's Selective Mutism Returns (S12E08)
it s actually worse than this so yes haha	2018-12-03T22:25:38.000Z	Reply	ehaauFgzOSk	The Big Bang Theory Raj s Selective Mutism Returns S E
His right hand is calling him Hahahahaha	2018-12-04T20:03:21.000Z	Comment	MHb71KNSuEk	"33 Times Penny Was The Heart Of ""The Big Bang Theory"""
Love penny	2018-12-02T12:28:45.000Z	Comment	MHb71KNSuEk	"33 Times Penny Was The Heart Of ""The Big Bang Theory"""
was actually	2018-12-02T11:32:33.000Z	Comment	MHb71KNSuEk	"33 Times Penny Was The Heart Of ""The Big Bang Theory"""
The fun part for me is that it s overly obvious that the woman playing Penny is quite intelligent and TALENTED S F	2018-12-02T11:18:32.000Z	Comment	MHb71KNSuEk	"33 Times Penny Was The Heart Of ""The Big Bang Theory"""
mins and secs isn t enough for penny moments I need it to be longer	2018-12-01T06:48:43.000Z	Comment	MHb71KNSuEk	"33 Times Penny Was The Heart Of ""The Big Bang Theory"""
times How many seasons are there And how many episodes per season Yeah that sums it up	2018-11-30T20:56:59.000Z	Comment	MHb71KNSuEk	"33 Times Penny Was The Heart Of ""The Big Bang Theory"""
Don t you just wanna wrap her up and take her home with you lol	2018-11-30T15:15:45.000Z	Comment	MHb71KNSuEk	"33 Times Penny Was The Heart Of ""The Big Bang Theory"""
i love penny	2018-11-30T14:02:30.000Z	Comment	MHb71KNSuEk	"33 Times Penny Was The Heart Of ""The Big Bang Theory"""
U said thanks for watching I say your welcome my friend	2018-11-30T03:47:28.000Z	Comment	MHb71KNSuEk	"33 Times Penny Was The Heart Of ""The Big Bang Theory"""
Worst character ever	2018-11-29T17:48:12.000Z	Comment	MHb71KNSuEk	"33 Times Penny Was The Heart Of ""The Big Bang Theory"""
Well then good news today is the day a girl is going to touch you in your little special place I thought I was going to die laughing	2018-11-28T21:09:10.000Z	Comment	MHb71KNSuEk	"33 Times Penny Was The Heart Of ""The Big Bang Theory"""
Great job putting this together	2018-11-28T19:08:01.000Z	Comment	MHb71KNSuEk	"33 Times Penny Was The Heart Of ""The Big Bang Theory"""
Kaley C and Anna Faris The best on television	2018-11-28T00:22:48.000Z	Comment	MHb71KNSuEk	"33 Times Penny Was The Heart Of ""The Big Bang Theory"""
a wet towel joke	2018-11-28T00:02:38.000Z	Comment	MHb71KNSuEk	"33 Times Penny Was The Heart Of ""The Big Bang Theory"""
I ve never like Penny I find her to be shallow greedy a freeloader and a stupid bitch	2018-11-26T22:47:32.000Z	Comment	MHb71KNSuEk	"33 Times Penny Was The Heart Of ""The Big Bang Theory"""
That string theory help how it was finally presented to Leonard in the end was super hilarious Simply awesome	2018-11-26T18:00:22.000Z	Comment	MHb71KNSuEk	"33 Times Penny Was The Heart Of ""The Big Bang Theory"""
Sheldon always sees himself most important So egotistical	2018-11-11T06:19:54.000Z	Comment	MHb71KNSuEk	"33 Times Penny Was The Heart Of ""The Big Bang Theory"""
Nice opener	2018-11-11T06:17:16.000Z	Comment	MHb71KNSuEk	"33 Times Penny Was The Heart Of ""The Big Bang Theory"""
L A U G H T R A C K	2018-11-08T18:40:23.000Z	Comment	MHb71KNSuEk	"33 Times Penny Was The Heart Of ""The Big Bang Theory"""
I love Penny	2018-11-07T05:18:47.000Z	Comment	MHb71KNSuEk	"33 Times Penny Was The Heart Of ""The Big Bang Theory"""
RME	2018-12-05T01:51:36.000Z	Comment	vsk6ci6RnbY	The Big Bang Theory - The VCR Illumination (Preview)
know if we get to see the rest of the family in this episode	2018-12-03T18:00:53.000Z	Comment	vsk6ci6RnbY	The Big Bang Theory - The VCR Illumination (Preview)
Mind Blown	2018-12-03T01:58:54.000Z	Comment	vsk6ci6RnbY	The Big Bang Theory - The VCR Illumination (Preview)
This is incredible	2018-12-02T02:11:53.000Z	Comment	vsk6ci6RnbY	The Big Bang Theory - The VCR Illumination (Preview)
I can t wait to see this I love Big Bang theory and young Sheldon so it s gonna be awesome with this crossover	2018-12-01T23:37:53.000Z	Comment	vsk6ci6RnbY	The Big Bang Theory - The VCR Illumination (Preview)
Wow young Sheldon meet Big Bang theory Sheldon I m a dork	2018-12-01T23:15:50.000Z	Comment	vsk6ci6RnbY	The Big Bang Theory - The VCR Illumination (Preview)
Oh this is too perfect	2018-12-01T23:15:45.000Z	Comment	vsk6ci6RnbY	The Big Bang Theory - The VCR Illumination (Preview)
Aw lovin it already	2018-12-01T22:54:43.000Z	Comment	vsk6ci6RnbY	The Big Bang Theory - The VCR Illumination (Preview)
Koral Davis	2018-12-03T05:16:32.000Z	Reply	vsk6ci6RnbY	The Big Bang Theory The VCR Illumination Preview
No es que caemos es que somos respetosos y caballero y considerados	2018-12-04T20:46:06.000Z	Comment	Rf0sFNabEe0	AMY Y SHELDON REGRESAN - THE BIG BANG THEORY
Me fascina esta serie sus guiones actorales son muy buenos	2018-12-03T14:08:37.000Z	Comment	Rf0sFNabEe0	AMY Y SHELDON REGRESAN - THE BIG BANG THEORY
Yo no caigo	2018-12-01T00:31:04.000Z	Comment	Rf0sFNabEe0	AMY Y SHELDON REGRESAN - THE BIG BANG THEORY
La mama de sheldon es unica	2018-12-04T21:42:37.000Z	Reply	Rf0sFNabEe0	AMY Y SHELDON REGRESAN THE BIG BANG THEORY
She never stops being adorable X	2018-12-05T04:58:52.000Z	Comment	JI4QPFVKNEw	The Big Bang Theory - The VCR Illumination (Sneak Peek 2)
Why did it have to end	2018-12-05T00:59:47.000Z	Comment	JI4QPFVKNEw	The Big Bang Theory - The VCR Illumination (Sneak Peek 2)
So this is coming up in Illumination	2018-12-04T23:16:46.000Z	Comment	JI4QPFVKNEw	The Big Bang Theory - The VCR Illumination (Sneak Peek 2)
I know Bernadette as an Altria motive here just wait until the episode because she never once approved on Howard s tricks I m sorry illusions	2018-12-04T23:03:34.000Z	Comment	JI4QPFVKNEw	The Big Bang Theory - The VCR Illumination (Sneak Peek 2)
I like it because its like blast from the past episode	2018-12-04T05:52:54.000Z	Comment	NZI59H-ZZQA	"The Big Bang Theory 12x10 Promo ""The VCR Illumination"" (HD) Young Sheldon Crossover"
EXCUSE ME WHAT Can t wait to see it	2018-12-03T19:31:16.000Z	Comment	NZI59H-ZZQA	"The Big Bang Theory 12x10 Promo ""The VCR Illumination"" (HD) Young Sheldon Crossover"
Oh my gosh can t wait	2018-12-03T13:12:08.000Z	Comment	NZI59H-ZZQA	"The Big Bang Theory 12x10 Promo ""The VCR Illumination"" (HD) Young Sheldon Crossover"
if his dad interrupts in the tape even by voice i will cry	2018-12-03T05:17:13.000Z	Comment	NZI59H-ZZQA	"The Big Bang Theory 12x10 Promo ""The VCR Illumination"" (HD) Young Sheldon Crossover"
He just watches a movie about himself	2018-12-02T05:45:39.000Z	Comment	NZI59H-ZZQA	"The Big Bang Theory 12x10 Promo ""The VCR Illumination"" (HD) Young Sheldon Crossover"
With only or episodes left until the end does this really need to happen	2018-12-02T03:36:57.000Z	Comment	NZI59H-ZZQA	"The Big Bang Theory 12x10 Promo ""The VCR Illumination"" (HD) Young Sheldon Crossover"
We already saw grownup Tam when do we get to see grownup Paige	2018-12-01T15:27:52.000Z	Comment	NZI59H-ZZQA	"The Big Bang Theory 12x10 Promo ""The VCR Illumination"" (HD) Young Sheldon Crossover"
The only person who can help Sheldon is Sheldon	2018-12-01T12:31:11.000Z	Comment	NZI59H-ZZQA	"The Big Bang Theory 12x10 Promo ""The VCR Illumination"" (HD) Young Sheldon Crossover"
NOW IT ALL MAKES SENSE	2018-12-01T12:30:26.000Z	Comment	NZI59H-ZZQA	"The Big Bang Theory 12x10 Promo ""The VCR Illumination"" (HD) Young Sheldon Crossover"
I would laugh and laugh if Amy and Penny s awkward painting was showing in the background while they re watching the tape Sad it s across the hall now	2018-12-01T11:17:23.000Z	Comment	NZI59H-ZZQA	"The Big Bang Theory 12x10 Promo ""The VCR Illumination"" (HD) Young Sheldon Crossover"
Ok we had his brother Tam now this I think we get it already the shows are linked	2018-12-01T08:02:59.000Z	Comment	NZI59H-ZZQA	"The Big Bang Theory 12x10 Promo ""The VCR Illumination"" (HD) Young Sheldon Crossover"
Hello Sheldon Hello Sheldon One person that can help Sheldon is Sheldon	2018-12-01T07:14:38.000Z	Comment	NZI59H-ZZQA	"The Big Bang Theory 12x10 Promo ""The VCR Illumination"" (HD) Young Sheldon Crossover"
I so happy for this chapter love sheldon and mini sheldon	2018-12-01T04:16:46.000Z	Comment	NZI59H-ZZQA	"The Big Bang Theory 12x10 Promo ""The VCR Illumination"" (HD) Young Sheldon Crossover"
